4019	(4828, 0.99395424), (2266, 0.99323916), (2846, 0.99316347), (1057, 0.99089611), (2177, 0.99061835), (170, 0.99013412), (4235, 0.98926091), (3490, 0.98859704), (1218, 0.98782825), (3981, 0.98775494), (1785, 0.98767447), (4667, 0.98754507), (1627, 0.98699117), (3846, 0.9867723), (3718, 0.98604852), (3850, 0.98570943), (1025, 0.98561603), (2072, 0.98561054), (3726, 0.98544884), (2398, 0.98539031)
4020	(1878, 0.98600876), (2374, 0.98360795), (882, 0.98243576), (1006, 0.98231173), (1683, 0.98167181), (3484, 0.98103917), (4129, 0.98100764), (2337, 0.98067337), (252, 0.97915816), (2226, 0.97913826), (3797, 0.97762525), (2601, 0.97687447), (4860, 0.97598779), (2167, 0.97544378), (1490, 0.97494364), (2952, 0.9748677), (1838, 0.9747709), (4743, 0.9746443), (1810, 0.97368336), (2709, 0.9732784)
4021	(4242, 0.99827915), (3116, 0.99748015), (3722, 0.99674547), (4141, 0.99574757), (3705, 0.99545515), (3900, 0.99507618), (2667, 0.99481452), (1013, 0.99369138), (560, 0.99368191), (4088, 0.99311298), (2338, 0.99282289), (1612, 0.99281824), (2431, 0.99263811), (2576, 0.99261093), (2769, 0.99246901), (2754, 0.99239928), (2339, 0.99230492), (3243, 0.9921931), (1355, 0.99190938), (651, 0.99153352)
4022	(1715, 0.99477029), (993, 0.99272501), (1625, 0.99108911), (3436, 0.99101222), (3032, 0.99093032), (4982, 0.9907192), (1063, 0.98978639), (11, 0.98904854), (1139, 0.98874664), (3235, 0.98861694), (1399, 0.98858154), (4942, 0.98855585), (4105, 0.98851573), (2841, 0.98831695), (2150, 0.98816097), (3180, 0.98783755), (1279, 0.98754692), (4652, 0.98574823), (1176, 0.98570901), (3809, 0.98548102)
4023	(2234, 0.98850429), (4821, 0.98264354), (4622, 0.97672975), (3826, 0.97672874), (481, 0.97522426), (462, 0.97512519), (4685, 0.9738946), (2442, 0.97275686), (3777, 0.97161132), (4742, 0.96990561), (387, 0.96981132), (1036, 0.96956098), (4709, 0.96715826), (4889, 0.9670018), (3861, 0.96615839), (3829, 0.96604478), (4810, 0.96600264), (4915, 0.96557301), (231, 0.96521974), (2587, 0.96425676)
4024	(3380, 0.99039376), (2209, 0.9806428), (4322, 0.97570097), (4414, 0.97449541), (2261, 0.97306383), (3488, 0.97251987), (3567, 0.97240198), (3375, 0.97165751), (4852, 0.97160214), (1223, 0.96934104), (483, 0.96900934), (4278, 0.96807814), (3087, 0.96781206), (2934, 0.96749854), (1155, 0.96738601), (677, 0.96723032), (1265, 0.96710992), (1667, 0.96709555), (2071, 0.96663326), (919, 0.96604902)
4025	(1812, 0.98489988), (273, 0.98400772), (4355, 0.98250353), (2726, 0.98139602), (4114, 0.98015833), (1505, 0.9801501), (3832, 0.98004603), (836, 0.97929519), (1994, 0.97784626), (2653, 0.97761959), (1675, 0.97743809), (2594, 0.97583169), (3939, 0.97513324), (2997, 0.97354686), (1619, 0.97286874), (3952, 0.97283226), (244, 0.9714371), (3399, 0.97124577), (4193, 0.97108483), (441, 0.97068202)
4026	(104, 0.99608004), (749, 0.99525207), (3182, 0.99520957), (2691, 0.99514091), (1924, 0.99492007), (1427, 0.99465799), (383, 0.99448204), (1407, 0.99381793), (1454, 0.99364471), (3384, 0.99352551), (651, 0.9934907), (4155, 0.99293113), (4484, 0.99287748), (2945, 0.99248922), (2903, 0.99234259), (733, 0.9916997), (756, 0.9913795), (4537, 0.99127746), (3457, 0.99117422), (3060, 0.99097329)
4027	(3458, 0.98854685), (1666, 0.9857704), (3735, 0.97980917), (2635, 0.97700775), (1456, 0.97473645), (2138, 0.97468531), (4726, 0.97428244), (3229, 0.97268808), (1340, 0.96979403), (3050, 0.96971989), (2822, 0.96907198), (3270, 0.96903527), (638, 0.96794653), (923, 0.96718812), (3922, 0.96650827), (2294, 0.96559465), (4974, 0.96217227), (1458, 0.9618938), (4876, 0.96113223), (3848, 0.96110582)
4028	(788, 0.99048871), (2501, 0.98785353), (0, 0.9863162), (522, 0.98530006), (555, 0.98504162), (3058, 0.98498476), (599, 0.98489052), (4392, 0.98455656), (2389, 0.9839431), (3241, 0.98369771), (4501, 0.98354673), (249, 0.98332036), (2235, 0.982925), (2029, 0.98243642), (3323, 0.98129213), (4118, 0.98128963), (3699, 0.98086107), (4207, 0.98036468), (1169, 0.98012716), (3364, 0.97991484)
4029	(4362, 0.9824639), (1120, 0.97496521), (1009, 0.97260273), (1197, 0.97065139), (3103, 0.96871889), (3785, 0.96861744), (4866, 0.96761012), (920, 0.96731007), (795, 0.96714103), (655, 0.96672535), (2926, 0.96606886), (1196, 0.96497369), (236, 0.96487772), (3487, 0.96475118), (3406, 0.96178329), (798, 0.96158767), (447, 0.96140599), (432, 0.96097195), (2675, 0.95947075), (3106, 0.95898235)
4030	(4996, 0.99630839), (3970, 0.99284208), (2729, 0.99136257), (246, 0.98827672), (4794, 0.98809087), (814, 0.98643523), (3034, 0.98637921), (491, 0.98598951), (3396, 0.98594427), (258, 0.98470557), (4272, 0.98453385), (1571, 0.98439443), (1263, 0.98430216), (1886, 0.98309529), (688, 0.98191303), (2252, 0.98174584), (4237, 0.98114502), (1071, 0.98114461), (1841, 0.98012722), (38, 0.97994637)
4031	(3899, 0.98195577), (509, 0.98151612), (2005, 0.97486848), (1723, 0.97324455), (1331, 0.97134703), (1493, 0.97082698), (59, 0.96987295), (2097, 0.96940172), (1909, 0.9687835), (1851, 0.96821678), (592, 0.96814317), (1603, 0.96809459), (2859, 0.96612537), (2740, 0.96609592), (3413, 0.96564239), (375, 0.96494448), (4148, 0.96489173), (2015, 0.96455353), (999, 0.9621284), (1267, 0.96181047)
4032	(2301, 0.99587375), (2596, 0.99567306), (2184, 0.99481487), (2557, 0.99430192), (4075, 0.99423134), (4725, 0.99387866), (1083, 0.9929316), (3954, 0.99288148), (61, 0.99257034), (4071, 0.99232459), (3174, 0.99230325), (3908, 0.99216223), (2710, 0.99210429), (4587, 0.99207151), (714, 0.99198413), (4145, 0.99192256), (2576, 0.99191308), (2398, 0.99180746), (4138, 0.99169779), (3750, 0.99166441)
4033	(3048, 0.99125433), (553, 0.99051571), (2272, 0.98966926), (487, 0.9877224), (3498, 0.98741829), (3705, 0.98732829), (1027, 0.98713577), (111, 0.9871251), (4060, 0.98686683), (2610, 0.98681295), (3039, 0.98667914), (3174, 0.98636138), (2420, 0.98574615), (3712, 0.98539793), (652, 0.98462009), (3318, 0.98429525), (3197, 0.98419642), (3863, 0.98394698), (4145, 0.98353231), (353, 0.98337287)
4034	(3383, 0.99344444), (246, 0.99225795), (4476, 0.98777628), (2729, 0.98741579), (4563, 0.98697209), (3970, 0.97949016), (1263, 0.97838783), (4030, 0.97832978), (3049, 0.97794032), (4794, 0.97750318), (966, 0.97710019), (4894, 0.97704428), (773, 0.97686547), (2924, 0.97675496), (4996, 0.97579706), (3593, 0.97566259), (3057, 0.97400808), (126, 0.9735986), (809, 0.97302014), (3396, 0.9725467)
4035	(3412, 0.9950828), (4580, 0.99275804), (4554, 0.99142921), (3921, 0.99133605), (387, 0.98838949), (537, 0.98792279), (743, 0.98775613), (4211, 0.98735082), (1616, 0.9871186), (3614, 0.98699248), (3723, 0.98648787), (3024, 0.98586899), (3450, 0.98479903), (4697, 0.98475403), (3971, 0.98420393), (4273, 0.98399091), (206, 0.98334014), (4963, 0.98231137), (2288, 0.98153198), (2578, 0.98093033)
4036	(4508, 0.99200207), (4523, 0.9880901), (2024, 0.9878031), (4372, 0.98724866), (2524, 0.98693424), (1687, 0.98567855), (3188, 0.98494077), (3557, 0.98373365), (1618, 0.98368323), (2108, 0.98325837), (955, 0.98307526), (2954, 0.9827894), (3596, 0.97946626), (4515, 0.97851819), (821, 0.97841489), (4174, 0.97814631), (3626, 0.97812748), (3100, 0.97794479), (400, 0.97793424), (3404, 0.97759402)
4037	(3770, 0.9737314), (1946, 0.97161335), (4612, 0.96453404), (2808, 0.96427941), (1905, 0.96419919), (3214, 0.95998514), (1563, 0.95877981), (4391, 0.95601666), (4524, 0.95565581), (3560, 0.95420575), (3168, 0.95367849), (2737, 0.95142126), (2837, 0.95041728), (2749, 0.94924062), (4287, 0.94884229), (3842, 0.94808054), (2030, 0.94705057), (3011, 0.94677317), (3733, 0.94443083), (1535, 0.94261026)
4038	(4901, 0.99188715), (2802, 0.9912591), (2519, 0.98906934), (3789, 0.98896766), (4916, 0.98760462), (3101, 0.9872148), (960, 0.98674774), (786, 0.98603857), (1807, 0.98567533), (2310, 0.98262811), (87, 0.98182631), (1780, 0.98104596), (4212, 0.97869158), (4619, 0.97730672), (4233, 0.97682464), (1693, 0.97557437), (3604, 0.97548336), (4600, 0.97547525), (3651, 0.97541463), (2956, 0.97470701)
4039	(3870, 0.99346387), (978, 0.99339807), (3937, 0.99327791), (4499, 0.99233007), (4680, 0.99216104), (196, 0.99206209), (4433, 0.99127436), (2282, 0.99096382), (2794, 0.99044943), (2078, 0.98927635), (4756, 0.98922104), (549, 0.98906988), (554, 0.98876595), (2236, 0.98784715), (1227, 0.98762959), (3048, 0.98736924), (4191, 0.98661846), (3282, 0.98647785), (3077, 0.98632503), (3747, 0.98628843)
4040	(3764, 0.98670673), (4450, 0.9841516), (3266, 0.98399848), (1813, 0.98291123), (3350, 0.98223698), (1164, 0.98110771), (2825, 0.97968161), (1150, 0.97968018), (3758, 0.97967935), (1482, 0.97933686), (1347, 0.97832441), (3018, 0.9781782), (2099, 0.97712135), (879, 0.97676802), (2132, 0.97614992), (784, 0.97567815), (2204, 0.97543669), (2344, 0.97521436), (37, 0.97425038), (3781, 0.97416216)
4041	(3324, 0.98653889), (1677, 0.98393661), (1777, 0.98382044), (3559, 0.98296726), (4803, 0.98057789), (3463, 0.98051536), (1039, 0.98009676), (4236, 0.97990358), (4733, 0.97969747), (3040, 0.97902119), (516, 0.97891265), (3360, 0.97886276), (4317, 0.97830701), (900, 0.97786587), (160, 0.9778145), (1708, 0.97780198), (2715, 0.97779793), (716, 0.97777694), (234, 0.9776963), (1345, 0.97740734)
4042	(1644, 0.98656428), (1874, 0.98122436), (2492, 0.97705483), (2795, 0.97494578), (1952, 0.97490251), (2631, 0.97282618), (4673, 0.97135234), (3091, 0.97112679), (2933, 0.96986121), (4574, 0.96899951), (1167, 0.96894312), (4460, 0.96839797), (128, 0.96821105), (106, 0.96708107), (2664, 0.96675563), (2544, 0.96603847), (238, 0.96497118), (563, 0.96440917), (3558, 0.96333474), (4674, 0.96328086)
4043	(4748, 0.9911899), (772, 0.98883045), (666, 0.98644686), (1115, 0.9855454), (2376, 0.98471105), (4673, 0.98255801), (3662, 0.98225498), (1978, 0.98210776), (88, 0.98186439), (3125, 0.98183608), (170, 0.98065424), (2655, 0.97974539), (2018, 0.97957212), (3161, 0.97840011), (31, 0.97837943), (2115, 0.97837138), (2789, 0.97763288), (219, 0.97743988), (1025, 0.9767276), (1641, 0.97646838)
4044	(559, 0.98156077), (4062, 0.98007536), (319, 0.97771776), (547, 0.97568905), (1638, 0.97369111), (226, 0.97236168), (2413, 0.97087586), (2639, 0.96974552), (776, 0.96961713), (4823, 0.96952677), (4522, 0.96931469), (2183, 0.96920705), (2614, 0.96917409), (4204, 0.96837282), (1925, 0.96751964), (1503, 0.96706623), (3509, 0.96670318), (121, 0.96651554), (3694, 0.96615821), (4957, 0.96546531)
4045	(2315, 0.97228819), (571, 0.97148299), (744, 0.96611333), (770, 0.96546793), (2648, 0.96529961), (4820, 0.96009916), (4997, 0.95789695), (4154, 0.95070332), (2998, 0.94997549), (1464, 0.94895554), (1001, 0.9487018), (260, 0.94835269), (2333, 0.94769037), (419, 0.94701582), (1990, 0.94698381), (3544, 0.94630015), (4310, 0.94518328), (440, 0.94489682), (3211, 0.94484317), (4838, 0.94431674)
4046	(4579, 0.98558819), (1740, 0.98466277), (1802, 0.98380089), (4199, 0.98306137), (2668, 0.98301607), (3328, 0.98283315), (3283, 0.98262781), (4567, 0.98157144), (1138, 0.98142719), (1845, 0.98062015), (4943, 0.98050517), (911, 0.97879618), (403, 0.97837794), (2745, 0.97785926), (2010, 0.97676551), (1048, 0.97581184), (2827, 0.97545815), (2894, 0.97495902), (1610, 0.97469735), (3987, 0.97430992)
4047	(2609, 0.99383008), (707, 0.98286128), (2352, 0.97819233), (48, 0.97765774), (4509, 0.97598004), (144, 0.97490656), (2263, 0.97401142), (4454, 0.97378397), (1206, 0.97055304), (3186, 0.96859956), (979, 0.96480703), (2004, 0.96469653), (3979, 0.96376711), (3648, 0.96118319), (3374, 0.96113205), (4938, 0.96001571), (2527, 0.95923972), (2220, 0.9588868), (93, 0.95814657), (217, 0.95798606)
4048	(1045, 0.97951829), (861, 0.97442341), (3666, 0.97285694), (4748, 0.97112173), (4673, 0.97082567), (1790, 0.96816605), (3662, 0.96747565), (3306, 0.96659201), (2144, 0.9658975), (4043, 0.96568954), (1110, 0.96429956), (212, 0.96279198), (4419, 0.96219409), (219, 0.96203476), (2766, 0.9616307), (4187, 0.96133959), (4705, 0.96108007), (772, 0.96094894), (225, 0.96078658), (2789, 0.96074247)
4049	(1724, 0.98551917), (3355, 0.98432243), (657, 0.98399246), (4716, 0.98090982), (4284, 0.98061061), (495, 0.97985661), (1885, 0.97855246), (1934, 0.97798455), (3535, 0.97716212), (1608, 0.97641176), (386, 0.9763391), (463, 0.97549438), (3693, 0.97491503), (3244, 0.97482955), (2701, 0.97445273), (1338, 0.97402614), (2366, 0.97368038), (3560, 0.97278225), (1349, 0.9726162), (59, 0.97218978)
4050	(1180, 0.99350655), (3940, 0.99229574), (485, 0.99088502), (3359, 0.99023724), (834, 0.98962414), (2922, 0.98854101), (3836, 0.98786557), (2930, 0.98648608), (4814, 0.98605323), (3595, 0.98592454), (1869, 0.98514903), (3928, 0.98460603), (3168, 0.98386765), (1353, 0.98292059), (1107, 0.98272479), (1153, 0.9797591), (4251, 0.97974676), (3744, 0.97972804), (4399, 0.97960943), (1792, 0.97888428)
4051	(1642, 0.99139273), (4443, 0.98295337), (1476, 0.98290247), (856, 0.98106253), (3196, 0.97901642), (1958, 0.9787997), (887, 0.97809339), (1441, 0.97721642), (4732, 0.97690004), (858, 0.97680146), (4441, 0.97590655), (1810, 0.97578132), (344, 0.9756583), (3238, 0.97562104), (1028, 0.97457838), (3800, 0.97351038), (1692, 0.97271442), (4161, 0.97204864), (4817, 0.97173578), (3791, 0.97158104)
4052	(2948, 0.98574901), (2037, 0.97643375), (4063, 0.97376561), (819, 0.97310871), (4216, 0.97153103), (4639, 0.96965647), (2525, 0.96914852), (96, 0.96816409), (3883, 0.96777308), (3585, 0.96420479), (1694, 0.96402216), (998, 0.96394694), (1981, 0.96379668), (363, 0.96310157), (3401, 0.96283048), (2103, 0.96053487), (4607, 0.96016777), (1322, 0.96013147), (4434, 0.96007979), (3200, 0.95902896)
4053	(3232, 0.99014401), (735, 0.98979491), (189, 0.98968017), (4620, 0.98940384), (1222, 0.98793489), (69, 0.98758757), (972, 0.98722595), (3525, 0.98693395), (2324, 0.98677468), (2975, 0.98583758), (2663, 0.98546463), (4387, 0.98508179), (3245, 0.9843812), (3060, 0.98424017), (3129, 0.98423088), (3457, 0.98382294), (3243, 0.98327643), (1917, 0.98292071), (3894, 0.98291636), (726, 0.9826737)
4054	(1916, 0.98494107), (209, 0.98206997), (2695, 0.97910571), (4684, 0.97690833), (3395, 0.97305298), (66, 0.97193164), (1713, 0.97180772), (1778, 0.97150862), (2031, 0.97146261), (3508, 0.97078323), (1799, 0.97066307), (3563, 0.97016442), (2110, 0.96904027), (1500, 0.96888614), (1055, 0.96832865), (3574, 0.96519387), (426, 0.96477914), (1929, 0.96452218), (3761, 0.96379972), (2262, 0.96361321)
4055	(3053, 0.988235), (4932, 0.98725057), (1611, 0.98713261), (4221, 0.98574638), (2499, 0.98567307), (2934, 0.98247457), (2260, 0.97835267), (2823, 0.97769535), (2257, 0.97752476), (2522, 0.9772054), (2405, 0.97680259), (4971, 0.97615409), (4165, 0.97603643), (3601, 0.97587878), (1223, 0.97539687), (4347, 0.97523969), (2494, 0.97521263), (19, 0.97472501), (827, 0.97377229), (4100, 0.9737128)
4056	(899, 0.98404789), (2604, 0.9825598), (3622, 0.98160666), (808, 0.97936571), (4308, 0.97842854), (4264, 0.97637129), (3619, 0.97597426), (3177, 0.975824), (3049, 0.97408271), (774, 0.97395873), (1306, 0.97198641), (2567, 0.97027302), (2997, 0.97012401), (3148, 0.96946847), (1014, 0.96801752), (2141, 0.96595603), (2704, 0.96540856), (1508, 0.96382415), (3842, 0.9636634), (2808, 0.96331745)
4057	(1050, 0.98461968), (1762, 0.98429513), (3469, 0.98134446), (3290, 0.97945511), (2831, 0.97906822), (1982, 0.97905546), (3889, 0.97863078), (3439, 0.97792315), (3621, 0.97792006), (27, 0.97504801), (2221, 0.97501534), (1375, 0.97476786), (473, 0.97415364), (1858, 0.97339743), (1509, 0.97285265), (3930, 0.972767), (4647, 0.97165829), (444, 0.97142661), (873, 0.97098547), (1650, 0.97062671)
4058	(4576, 0.98458332), (3448, 0.9835856), (17, 0.98040116), (1048, 0.97373271), (4613, 0.9723171), (2538, 0.97103262), (4243, 0.96988827), (4779, 0.96590269), (3283, 0.96248895), (1209, 0.96063018), (4199, 0.95628923), (158, 0.95293117), (1656, 0.95260096), (859, 0.95243251), (806, 0.95150369), (1371, 0.94912088), (1936, 0.94775796), (3639, 0.94581318), (1313, 0.94496691), (2922, 0.94491029)
4059	(856, 0.99315476), (4732, 0.98771673), (3296, 0.98721188), (1272, 0.98352212), (4557, 0.98216915), (1058, 0.98105335), (2226, 0.98089921), (1685, 0.97988433), (1692, 0.97920477), (1810, 0.97900385), (4085, 0.97877729), (1642, 0.97825813), (4443, 0.97686219), (3797, 0.97632098), (494, 0.97509921), (4129, 0.97508723), (4324, 0.97455561), (3439, 0.97439921), (892, 0.97383904), (1335, 0.97305381)
4060	(3048, 0.99626511), (3498, 0.99529636), (908, 0.99400407), (3937, 0.99375397), (3039, 0.99315083), (4629, 0.99303037), (3870, 0.9923045), (4533, 0.99205768), (3863, 0.99195021), (2541, 0.9914701), (183, 0.99113911), (4756, 0.99068284), (3705, 0.9904182), (3982, 0.9903599), (270, 0.99011379), (4499, 0.98947901), (3318, 0.98938286), (487, 0.98853582), (3197, 0.98830318), (1662, 0.9880389)
4061	(176, 0.99086642), (2960, 0.99018234), (291, 0.98921001), (2537, 0.9888308), (3007, 0.98842812), (1620, 0.98785716), (3496, 0.98665732), (3555, 0.98629713), (4911, 0.98532224), (914, 0.98396575), (4511, 0.98330343), (1996, 0.9824568), (85, 0.98212439), (3313, 0.98189557), (618, 0.98083806), (761, 0.98047793), (4277, 0.9802475), (1615, 0.98010063), (2183, 0.97964108), (1909, 0.97902215)
4062	(2639, 0.99573553), (1925, 0.98973227), (226, 0.98933697), (4152, 0.98842871), (4823, 0.98812568), (3824, 0.98799205), (776, 0.98749161), (4522, 0.98729181), (2694, 0.98710287), (4400, 0.98612595), (2297, 0.98544943), (559, 0.9844929), (1420, 0.98225307), (4044, 0.98007536), (4493, 0.9793492), (3054, 0.97893786), (3416, 0.97880089), (3509, 0.97779727), (2183, 0.97715175), (2409, 0.97708261)
4063	(4216, 0.99317437), (819, 0.98990738), (2673, 0.98528963), (3541, 0.98214906), (96, 0.9792608), (1706, 0.97808814), (1322, 0.97709692), (4639, 0.97680122), (3162, 0.97613668), (4332, 0.97523844), (2905, 0.97424507), (4052, 0.97376561), (4607, 0.97338569), (2942, 0.9720434), (4367, 0.97154903), (2529, 0.9712534), (905, 0.9711405), (2792, 0.97075278), (3175, 0.97042453), (2043, 0.96888304)
4064	(422, 0.99603486), (3023, 0.991633), (2019, 0.99141455), (3415, 0.99119747), (2900, 0.99081159), (2016, 0.98985386), (376, 0.98888457), (2827, 0.98887455), (4185, 0.98875362), (1624, 0.98870635), (3044, 0.98800945), (1606, 0.98679543), (986, 0.98679137), (1815, 0.98666477), (2597, 0.98663676), (1712, 0.98656261), (1555, 0.98654652), (4768, 0.98597938), (2748, 0.985551), (931, 0.98549384)
4065	(3102, 0.98897737), (4663, 0.98765647), (3917, 0.98666501), (2203, 0.98445994), (1337, 0.98313248), (802, 0.98060143), (3760, 0.9800421), (1381, 0.9781189), (1530, 0.97803605), (715, 0.97794008), (4193, 0.97760206), (2993, 0.97726953), (1944, 0.97710764), (2921, 0.97694021), (1292, 0.97639418), (244, 0.97600192), (4093, 0.97591764), (4408, 0.97591472), (1953, 0.97579336), (2661, 0.97558796)
4066	(966, 0.99109137), (2125, 0.98663175), (491, 0.98588789), (4996, 0.98397672), (1841, 0.98367244), (2856, 0.98320222), (823, 0.98240036), (4993, 0.9813962), (3493, 0.98098731), (3500, 0.98097146), (814, 0.97944218), (3970, 0.97928321), (2723, 0.97703278), (2093, 0.97703111), (4237, 0.97675049), (1886, 0.97577423), (1571, 0.97494894), (4121, 0.97433293), (3034, 0.97376907), (1710, 0.97348011)
4067	(2522, 0.99071085), (4763, 0.98856509), (3053, 0.98611915), (1650, 0.98566604), (2260, 0.98556006), (3031, 0.98520052), (1155, 0.98478758), (3128, 0.98388213), (4647, 0.98270744), (44, 0.98263884), (1223, 0.98211491), (4178, 0.98192632), (2920, 0.9810999), (3480, 0.98072231), (2499, 0.98019612), (3984, 0.98018277), (2734, 0.98014724), (2405, 0.97990733), (3790, 0.979249), (3835, 0.97896671)
4068	(4357, 0.98137331), (2438, 0.97931492), (1535, 0.97899717), (1397, 0.97784883), (4407, 0.97667575), (2764, 0.97584778), (1792, 0.97551608), (2930, 0.97513902), (3836, 0.97480589), (2120, 0.97440141), (1549, 0.9742468), (1713, 0.97381604), (485, 0.97378826), (1219, 0.97304064), (1558, 0.97301614), (4536, 0.9727155), (1869, 0.97207248), (3168, 0.97061932), (2588, 0.97051477), (3109, 0.97002846)
4069	(47, 0.98778903), (3215, 0.98297811), (4253, 0.97921789), (532, 0.97136241), (4218, 0.97089458), (3260, 0.96711004), (3851, 0.96504247), (936, 0.96498728), (3093, 0.96259224), (721, 0.96014965), (4319, 0.95968407), (789, 0.95905578), (2727, 0.95716101), (1479, 0.95674324), (2838, 0.95557821), (1008, 0.95432031), (4956, 0.95404112), (4405, 0.95255893), (2136, 0.95239902), (1536, 0.95149261)
4070	(3879, 0.98916662), (1997, 0.98843229), (25, 0.98227859), (1481, 0.98160821), (2387, 0.98133373), (1576, 0.98104143), (3916, 0.98056179), (4301, 0.98007584), (3972, 0.97987533), (155, 0.97869688), (4984, 0.97834349), (987, 0.9783349), (858, 0.97814125), (3822, 0.97765827), (3110, 0.97758448), (344, 0.97753245), (4571, 0.97704327), (1280, 0.97692299), (766, 0.97653699), (2434, 0.97642243)
4071	(748, 0.99690676), (4931, 0.99680817), (2596, 0.99627978), (714, 0.99576616), (2301, 0.99556011), (2258, 0.99475014), (3913, 0.99426186), (2750, 0.993819), (4587, 0.9938184), (2943, 0.99354994), (1900, 0.99334335), (469, 0.99273038), (881, 0.9925468), (4657, 0.99252427), (4896, 0.99248314), (4032, 0.99232459), (4875, 0.99227166), (1436, 0.99224031), (1578, 0.99216521), (3788, 0.99191403)
4072	(1635, 0.99401051), (2715, 0.99358594), (900, 0.99224859), (4982, 0.99152815), (3949, 0.99051285), (234, 0.98954356), (3398, 0.98904109), (3347, 0.98895383), (1176, 0.98874539), (3040, 0.98865545), (160, 0.98844832), (4128, 0.98840588), (777, 0.98823142), (716, 0.98780388), (3436, 0.98728997), (4108, 0.98722285), (4831, 0.98678041), (1777, 0.98640311), (3559, 0.98608363), (516, 0.98594332)
4073	(1232, 0.99121559), (3646, 0.99121481), (4930, 0.99055767), (490, 0.99031067), (1488, 0.99013627), (881, 0.98989117), (4857, 0.98949957), (1995, 0.98945761), (1972, 0.98931676), (1949, 0.98845083), (2676, 0.98836577), (3913, 0.98786783), (1436, 0.98779857), (3602, 0.98775673), (2579, 0.98775053), (195, 0.98734927), (964, 0.98712873), (442, 0.98708725), (1539, 0.98630679), (2880, 0.98605293)
4074	(163, 0.99502361), (3310, 0.99350429), (3783, 0.99173313), (1977, 0.99094611), (85, 0.99090546), (3688, 0.99000466), (3496, 0.98935163), (3007, 0.98905706), (4957, 0.98818719), (2960, 0.98798823), (1615, 0.98735666), (2295, 0.98647654), (453, 0.98639524), (2875, 0.98567843), (2077, 0.98553967), (618, 0.98532152), (4511, 0.98530424), (4715, 0.9841032), (2410, 0.98389852), (410, 0.98380423)
4075	(2810, 0.99544442), (2184, 0.99536902), (1408, 0.9949832), (4032, 0.99423134), (3529, 0.99334252), (359, 0.99324799), (1987, 0.99180549), (4365, 0.99179482), (4977, 0.99178332), (3750, 0.99097443), (3292, 0.99078834), (557, 0.99040902), (1583, 0.99013448), (3174, 0.99009013), (2596, 0.98980904), (1744, 0.98976421), (2710, 0.98946255), (2846, 0.98933184), (4931, 0.98891246), (486, 0.98886561)
4076	(1638, 0.98169649), (2187, 0.9769249), (4609, 0.96924406), (47, 0.96860945), (4204, 0.9672491), (1544, 0.96594381), (2201, 0.96422005), (951, 0.96365672), (2838, 0.96318483), (1748, 0.9623965), (2372, 0.96004677), (4274, 0.96000433), (2295, 0.95982766), (4738, 0.95939565), (4717, 0.95930851), (3215, 0.95860583), (3594, 0.95788097), (3253, 0.95614219), (4807, 0.95533919), (3849, 0.9550575)
4077	(2064, 0.99553889), (2001, 0.99513161), (3503, 0.99478972), (3121, 0.99467814), (3006, 0.99362463), (4267, 0.9935528), (2170, 0.99338716), (4006, 0.99322617), (1669, 0.99321854), (775, 0.99318933), (4962, 0.99310619), (1411, 0.99296337), (2634, 0.99263334), (3451, 0.99254346), (368, 0.9923116), (185, 0.99230969), (1896, 0.99220091), (545, 0.99216497), (2581, 0.99215722), (1532, 0.99173975)
4078	(605, 0.98950398), (3008, 0.98659396), (1640, 0.98574865), (4481, 0.98528606), (3255, 0.98504472), (628, 0.98501813), (4378, 0.98486054), (2937, 0.98439193), (3791, 0.98328096), (4159, 0.98287201), (3485, 0.9823637), (2975, 0.98232877), (1958, 0.98062754), (77, 0.980075), (2719, 0.98001158), (3356, 0.97834677), (2148, 0.97782296), (214, 0.97781897), (4679, 0.97771275), (247, 0.97770572)
4079	(2127, 0.99481314), (4884, 0.99214417), (4990, 0.99081367), (4471, 0.98977602), (493, 0.98892415), (4227, 0.98890072), (2662, 0.98829329), (1320, 0.9868952), (1634, 0.98672187), (4784, 0.98663259), (3634, 0.98583585), (3473, 0.9856348), (2958, 0.98561621), (879, 0.98514462), (3144, 0.98497701), (3388, 0.98494017), (4515, 0.98474634), (15, 0.98426855), (465, 0.98381752), (271, 0.98307645)
4080	(3501, 0.99214244), (4770, 0.99158114), (276, 0.98797119), (1116, 0.98764467), (3499, 0.98545206), (1597, 0.98444879), (2327, 0.98438978), (2979, 0.984303), (1469, 0.98284316), (2497, 0.98196322), (460, 0.98124456), (2285, 0.98118484), (1952, 0.98069215), (2751, 0.97989428), (1221, 0.97955126), (5, 0.97922564), (4682, 0.97879875), (1911, 0.97878307), (1494, 0.97856843), (2944, 0.97847694)
4081	(1988, 0.98843753), (303, 0.98473084), (2912, 0.9820286), (2322, 0.98161167), (848, 0.97399795), (4363, 0.97352457), (2515, 0.97120571), (2133, 0.97063363), (878, 0.97019839), (2886, 0.96929723), (1791, 0.96837866), (937, 0.9674226), (3090, 0.96718311), (2779, 0.96714568), (4617, 0.96683574), (98, 0.96589148), (3067, 0.96516991), (3004, 0.96516621), (1074, 0.96430147), (1200, 0.96249431)
